t,x,y,yaw,vx
1081.087516109,0.002325711998021229,-5.0039773542051886e-08,-9.19827515545357e-07,-6.330514588626102e-05
1081.100016109,0.002327023302612902,-7.865001493659608e-08,-1.2611499393232753e-06,0.0002551106153987348
1081.12501611,0.0023276121928889294,-1.2871798555781508e-07,-2.10063562024129e-06,2.8592517992365174e-05
1081.13751611,0.002328108104738629,-9.057101342378359e-08,-2.104685922747194e-06,-2.059913458651863e-05
1081.15001611,0.0023281867864815664,-1.0487608184819105e-07,-1.9396501614680304e-06,4.9108435632660985e-05
1081.17501611,0.002327826770815753,-8.103426069826183e-08,-2.1042417025834257e-06,-7.006054511293769e-05
1081.18751611,0.0023282606986475087,-1.5732813909867057e-07,-1.940533378467153e-06,1.1211560376978014e-05
1081.200016111,0.0023270256867993395,-5.957652868950217e-08,-1.9323686834258267e-06,-0.0004051441210322082
1081.225016111,0.0023274500742769535,-9.533929731418436e-08,-1.9330537772483764e-06,-4.1091312596108764e-05
1081.237516111,0.0023274619891851013,-1.0129984385629055e-07,-2.1000255926576494e-06,-5.7811917940853164e-05
1081.250016111,0.002328179632719915,-1.096444695190181e-07,-2.608472396032083e-06,9.29540692595765e-06
1081.275016112,0.002327342781101107,-6.076866502567828e-08,-1.4258183189222068e-06,-0.0003293764893896878
1081.287516112,0.0023279888978565266,-1.1560492751421076e-07,-1.9314945588310177e-06,0.00021412147907540202
1081.300016112,0.00232946232708369,-9.176308701641003e-08,-1.9401701849595455e-06,0.00011975651432294399
1081.325016112,0.002329302584227532,-9.17631142512138e-08,-1.939282463805089e-06,7.248777546919882e-05
1081.337516113,0.002327976970903658,-2.1335662620011684e-07,-2.2638833113152743e-06,-0.00013354327529668808
1081.350016113,0.0023292644420758687,4.0559263774147225e-08,-1.7765298951517847e-06,3.8008452975191176e-05
1081.375016113,0.0023281367149654343,-1.6924914549964383e-07,-1.7654200362088094e-06,-0.00012210408749524504
1081.387516113,0.0023279126051178422,-4.288724196341834e-08,-1.9342870436143762e-06,-8.494077337672934e-05
1081.400016114,0.002328656471082284,-1.0129981912444462e-07,-2.1044526758118784e-06,5.17075095558539e-05
1081.425016114,0.0023287542214983823,-1.7853336092991888e-08,-1.5998494229041027e-06,-4.122944665141404e-05
1081.437516114,0.002328542030162631,-1.525598097418683e-07,-2.2717559082649817e-06,-7.653196371393278e-05
1081.450016114,0.002329207216793266,-1.7044124211354925e-07,-1.9388526880560364e-06,-2.3656948542338796e-05
1081.475016115,0.002329202453249626,1.669211128047261e-07,-1.943145966366796e-06,4.592395998770371e-05
1081.487516115,0.0023291976788484977,-9.65314985998386e-08,-1.9401971194709976e-06,2.286908056703396e-05
1081.500016115,0.0023278196206643555,-1.4779142993983679e-07,-1.4252062533500212e-06,-0.00021138925512786955
1081.525016115,0.0023290689328181956,-2.7390106284808386e-08,-1.5987990272230863e-06,0.00022849046217743307
1081.537516116,0.0023295672288470436,-1.8474636909506946e-07,-2.1032602828434224e-06,0.00017405574908480048
1081.550016116,0.0023296006086559067,-7.626590040639484e-08,-2.105433466046585e-06,2.936836790468078e-05
1081.575016116,0.0023298342576583394,-1.012998754848145e-07,-1.76785303365111e-06,-3.246440246584825e-05
1081.587516116,0.0023293240394923324,-6.434501104756897e-08,-1.7634198595397684e-06,-0.00015511538367718458
1081.600016117,0.0023294480171512566,-1.27525938723002e-07,-1.9299341232102867e-06,5.780636001873063e-06
1081.625016117,0.002330113208598613,-1.3825474839409987e-07,-1.7666191166273357e-06,-8.48877607495524e-05
1081.637516117,0.002329948697374764,-2.3813857498105538e-08,-1.9336497808546407e-06,-5.651596438838169e-05
1081.650016117,0.002330494678325067,-1.3587057556777617e-07,-1.764630152495734e-06,1.7013006072374992e-05
1081.675016118,0.0023314841178452782,1.3473451074907162e-07,-2.1077313309106287e-06,0.00012373636127449572
1081.687516118,0.0023313744440865646,-1.0845245253903507e-07,-1.4320083425095915e-06,-6.259168003452942e-06
1081.700016118,0.002330802237090103,-6.911340020401174e-08,-1.5960689414285872e-06,-0.00011577390978345647
1081.725016118,0.0023329980746110974,-5.957669900418835e-08,-1.9413306528805244e-06,0.0001699013082543388
1081.737516119,0.0023327644244002118,-1.6209668007697709e-07,-2.1040542822728254e-06,0.00013051708810962737
1081.750016119,0.002332843098920051,-1.2871813067238174e-07,-2.4408455394473966e-06,0.00012108197552151978
1081.775016119,0.0023317153742223105,-2.073962887765571e-07,-2.263936758372031e-06,-0.00039518094854429364
1081.787516119,0.0023327286604171824,7.155351232608825e-08,-1.7712942976201787e-06,5.596957271336578e-05
1081.80001612,0.002333131589016017,-3.93111243181995e-08,-2.1112467751216743e-06,1.6907342796912417e-05
1081.82501612,0.002332042014903718,-1.0487621287260665e-07,-1.764375726124815e-06,-6.522603507619351e-05
