t,x,y,yaw,vx
0.0,0.0010785213892332,-4.701619149400732e-05,-0.0010638081952388,0.0193152818828821
0.012499999999988631,0.0006902564619729,-6.140000718746369e-05,-0.0013963858145812,0.0193408131599426
0.02500000099999511,0.0001269983208626,-7.488857048839192e-05,-0.0017219050646657,0.028120569884777
0.05000000100000079,0.0007191812982562,-9.1360945008604e-05,-0.0020685593901764,0.0407851114869117
0.06250000099998942,0.0012735952555514,-0.0001047803513709,-0.0023470200346294,0.0404021404683589
0.07500000099997806,0.0018276249459748,-0.0001166309690715,-0.0025823710890336,0.0543061196804046
0.10000000200000159,0.0032123388180308,-0.0001451887904997,-0.0031513378373654,0.0524708554148674
0.11250000199999022,0.003922024871347,-0.0001586320492559,-0.0033978697388193,0.0662925019860267
0.12500000199997885,0.0047625935056398,-0.0001729419596837,-0.0036682233820559,0.0647146254777908
0.15000000199998453,0.006654740564253,-0.000203578811454,-0.0041890043339236,0.0768744945526123
0.162500002999991,0.0076452673368637,-0.0002214614293209,-0.0044978115237301,0.0768008306622505
0.17500000299997964,0.0086243222929278,-0.0002266351486035,-0.0045040049469561,0.0861683785915374
0.20000000299998533,0.0108028352416702,-0.0002356665165409,-0.004497116613944,0.0858925729990005
0.21250000300000238,0.0118883276772931,-0.0002405970487829,-0.0044976650796902,0.0858180597424507
0.22500000399998044,0.013067538657063,-0.0002517169335449,-0.0046200140299523,0.1069419011473655
0.2500000039999861,0.0157035817889034,-0.0002871758222277,-0.0051415705268842,0.1016242280602455
0.2625000040000032,0.016998606805127,-0.0003066487081801,-0.0054140927812509,0.1137368604540824
0.2750000039999918,0.0184351050109938,-0.0003270287765711,-0.0057022402686992,0.1133467555046081
0.3000000049999869,0.0215408288682347,-0.0003711768503823,-0.0062751276489546,0.1255001574754715
0.31250000499997554,0.0231289589156443,-0.0003956016949905,-0.0065968726351346,0.1254162937402725
0.3250000049999926,0.0247834430968909,-0.0004199574023768,-0.0068875127698047,0.1385884881019592
0.3500000049999983,0.0282553731841878,-0.0004729377040638,-0.0075174731015314,0.1375638544559478
0.36250000599997634,0.0300690947789514,-0.0005001997389492,-0.007813939570761,0.1511551886796951
0.3750000059999934,0.03195543398031,-0.0005289661965078,-0.0081219596452439,0.1498592346906662
0.4000000059999991,0.0357306491842905,-0.000589791671913,-0.0087660361877086,0.1499244272708892
0.4125000059999877,0.0376932369434215,-0.0006206586009371,-0.0090576450652672,0.1631209254264831
0.4250000069999942,0.039737924249737,-0.0006533840040894,-0.0093715677337261,0.1620424687862396
0.45000000699999987,0.0440542994767281,-0.0007228772064567,-0.0099828531572573,0.1741062551736831
0.4625000069999885,0.0462477027497031,-0.0007599072621906,-0.0103138868675443,0.1740032583475113
0.47500000699997713,0.048521319488685,-0.0007978194704875,-0.0106214236125562,0.1876026391983032
0.5000000080000007,0.0532061969021362,-0.0008779735715064,-0.0112638370312245,0.1865637749433517
0.5125000079999893,0.0556395064316933,-0.0009193631198475,-0.0115607931020185,0.2001148164272308
0.5250000079999779,0.0581349574109209,-0.0009625968375854,-0.0118697601618448,0.1989515125751495
0.5500000079999836,0.0631292735377684,-0.0010522483531051,-0.0125061157446868,0.1988890022039413
0.5625000089999901,0.0657115946633661,-0.001098644696884,-0.0128036341260632,0.2122979760169983
0.5750000089999787,0.068361359690698,-0.0011472130354758,-0.0131193944818353,0.2108533978462219
