t,x,y,yaw,vx
0.000000,0.002257,-0.000000,-0.000002,0.000109
0.037500,0.002256,-0.000000,-0.000002,-0.000357
0.150000,0.013995,-0.000179,-0.003316,0.226214
0.287500,0.047480,-0.000511,-0.006811,0.252964
0.400000,0.078035,-0.000914,-0.009961,0.234143
0.500000,0.099433,-0.001303,-0.012999,0.235112
0.625000,0.129049,-0.001887,-0.016251,0.230293
0.737500,0.156567,-0.002512,-0.019203,0.243419
0.850000,0.186568,-0.003196,-0.020908,0.226249
0.975000,0.212494,-0.003941,-0.024278,0.235667
1.100000,0.242038,-0.004855,-0.027497,0.252798
1.200000,0.268242,-0.005736,-0.030205,0.243480
1.325000,0.300381,-0.006483,-0.025526,0.246091
1.437500,0.327231,-0.006260,-0.010531,0.234097
1.550000,0.351374,-0.006268,-0.006570,0.233472
1.675000,0.380642,-0.006258,-0.003247,0.224206
1.787500,0.405960,-0.006163,-0.000221,0.233617
1.925000,0.438143,-0.005943,0.003464,0.243315
2.025000,0.463241,-0.005693,0.006223,0.238343
2.137500,0.492819,-0.005324,0.009208,0.247078
2.250000,0.519328,-0.004907,0.012030,0.233491
2.375000,0.545664,-0.004397,0.015242,0.239184
2.500000,0.575108,-0.003890,0.016035,0.228068
2.625000,0.605277,-0.003406,0.016031,0.237427
2.750000,0.635937,-0.002915,0.016039,0.222972
2.850000,0.655769,-0.002596,0.016047,0.236890
2.975000,0.685840,-0.002115,0.016037,0.246137
3.087500,0.713642,-0.001668,0.016050,0.240494
3.200000,0.743289,-0.001192,0.016051,0.249863
3.325000,0.773380,-0.000708,0.016080,0.223098
3.437500,0.796688,-0.000332,0.016090,0.250704
3.575000,0.833100,0.000251,0.016027,0.222181
3.675000,0.853593,0.000581,0.016065,0.249531
3.775000,0.880808,0.001018,0.016064,0.231241
3.887500,0.909066,0.001471,0.016052,0.242552
4.000000,0.934702,0.001884,0.016069,0.223670
4.125000,0.960361,0.002297,0.016073,0.237643
4.237500,0.987467,0.002732,0.016062,0.246435
4.350000,1.015699,0.003184,0.016055,0.240694
4.487500,1.047581,0.003692,0.015985,0.241571
4.587500,1.069948,0.004050,0.016002,0.236898
4.700000,1.096677,0.004478,0.016001,0.236941
4.825000,1.127000,0.004963,0.015999,0.227637
4.937500,1.154203,0.005398,0.015997,0.237044
5.050000,1.181443,0.005834,0.015991,0.227743
5.187500,1.213967,0.006353,0.015988,0.237200
5.325000,1.245999,0.006864,0.015973,0.244106
5.425000,1.268241,0.007219,0.015971,0.235180
5.537500,1.293990,0.007631,0.015968,0.249852
5.650000,1.323266,0.008097,0.015963,0.240632
5.775000,1.351145,0.008536,0.015856,0.231930
5.887500,1.377923,0.008960,0.015855,0.227478
6.025000,1.411129,0.009487,0.015871,0.240602
6.137500,1.441174,0.009964,0.015873,0.249971
6.250000,1.467758,0.010386,0.015866,0.236131
6.375000,1.493774,0.010800,0.015897,0.252725
6.487500,1.524094,0.011282,0.015895,0.241329
6.600000,1.547852,0.011654,0.015818,0.231813
6.725000,1.579109,0.011551,0.005153,0.232018
6.850000,1.611077,0.011319,-0.000646,0.242084
6.987500,1.641158,0.011051,-0.004670,0.244091
7.087500,1.664106,0.010797,-0.007213,0.239778
7.200000,1.691189,0.010422,-0.010230,0.250292
7.325000,1.724894,0.009868,-0.013549,0.234150
7.450000,1.756604,0.009334,-0.015309,0.242535
7.575000,1.785944,0.008666,-0.018814,0.225742
7.687500,1.808897,0.008234,-0.018813,0.225187
7.825000,1.842223,0.007646,-0.018041,0.244559
7.925000,1.865785,0.007376,-0.015390,0.235370
8.037500,1.894063,0.006940,-0.015396,0.246391
8.150000,1.920859,0.006528,-0.015399,0.227810
8.275000,1.947840,0.006165,-0.014334,0.239754
8.387500,1.972621,0.005978,-0.011566,0.225867
8.500000,1.999398,0.005667,-0.011578,0.250163
8.637500,2.035065,0.005249,-0.011662,0.222581
8.737500,2.054853,0.005018,-0.011653,0.236586
8.850000,2.082453,0.004696,-0.011661,0.227488
8.987500,2.114886,0.004529,-0.008241,0.235097
9.100000,2.141422,0.004313,-0.008228,0.246214
9.225000,2.170996,0.004069,-0.008230,0.227568
9.337500,2.197272,0.003853,-0.008233,0.249927
9.475000,2.233873,0.003547,-0.008332,0.212702
9.587500,2.256417,0.003362,-0.008292,0.237432
9.700000,2.284144,0.003213,-0.007021,0.243027
9.825000,2.313612,0.003071,-0.006111,0.237135
9.937500,2.340553,0.002906,-0.006115,0.246535
10.075000,2.373362,0.002706,-0.006112,0.227829
10.187500,2.399277,0.002548,-0.006096,0.249707
10.325000,2.434980,0.002325,-0.006197,0.222278
10.425000,2.454684,0.002317,-0.004071,0.229974
10.537500,2.481956,0.002240,-0.003616,0.227664
10.675000,2.513998,0.002124,-0.003617,0.236954
10.787500,2.540889,0.002026,-0.003621,0.246338
10.900000,2.569445,0.001923,-0.003615,0.231250
11.025000,2.601906,0.001806,-0.003614,0.250054
11.175000,2.635132,0.001682,-0.003662,0.241771
11.275000,2.658737,0.001596,-0.003653,0.241183
11.387500,2.687687,0.001484,-0.003767,0.222328
11.500000,2.710300,0.001552,-0.001167,0.239029
11.625000,2.740263,0.001518,-0.001167,0.246326
11.737500,2.767104,0.001486,-0.001165,0.227751
11.875000,2.800545,0.001447,-0.001165,0.246344
11.987500,2.827666,0.001415,-0.001167,0.227777
12.100000,2.854466,0.001383,-0.001173,0.237152
12.225000,2.885097,0.001345,-0.001223,0.221596
12.337500,2.907795,0.001320,-0.001177,0.237463
12.450000,2.935038,0.001288,-0.001179,0.246410
12.587500,2.969725,0.001246,-0.001187,0.231483
12.725000,3.000166,0.001204,-0.001285,0.240761
12.837500,3.026251,0.001172,-0.001266,0.227463
12.937500,3.049755,0.001142,-0.001266,0.236728
13.050000,3.076838,0.001108,-0.001266,0.227458
13.175000,3.106909,0.001069,-0.001269,0.240759
13.287500,3.137072,0.001031,-0.001270,0.250142
13.400000,3.164601,0.000996,-0.001265,0.236855
13.537500,3.193041,0.000961,-0.001246,0.245708
13.675000,3.229840,0.000915,-0.001249,0.231426
13.775000,3.250148,0.000883,-0.001345,0.232553
13.887500,3.276772,0.000848,-0.001341,0.227785
14.000000,3.303279,0.000812,-0.001349,0.249993
14.137500,3.340027,0.000762,-0.001349,0.249923
14.250000,3.367581,0.000724,-0.001366,0.236685
14.387500,3.396029,0.000686,-0.001335,0.247256
14.500000,3.426457,0.000645,-0.001348,0.231298
