t,x,y,yaw,vx
0.000000,0.002258,0.000000,-0.000002,0.000030
0.050000,0.001541,-0.000075,-0.001019,0.139561
0.162500,0.032924,-0.000345,-0.003591,0.328016
0.262500,0.065767,-0.000627,-0.006186,0.328040
0.387500,0.106827,-0.001099,-0.009424,0.328063
0.500000,0.143802,-0.001644,-0.012440,0.327637
0.612500,0.180781,-0.002299,-0.015435,0.328062
0.737500,0.221877,-0.003156,-0.018739,0.328078
0.862500,0.262988,-0.004151,-0.022075,0.327691
0.987500,0.304584,-0.005177,-0.023178,0.324335
1.087500,0.338277,-0.005787,-0.020521,0.324336
1.200000,0.376168,-0.006362,-0.017521,0.324464
1.312500,0.412129,-0.006798,-0.014602,0.322013
1.437500,0.452085,-0.007153,-0.011281,0.322030
1.550000,0.488046,-0.007359,-0.008291,0.322031
1.662500,0.524009,-0.007458,-0.005301,0.322000
1.800000,0.567966,-0.007433,-0.001643,0.322014
1.900000,0.599935,-0.007314,0.001020,0.322020
2.012500,0.635904,-0.007078,0.004017,0.322042
2.137500,0.675873,-0.006691,0.007342,0.322026
2.250000,0.711851,-0.006229,0.010330,0.322034
2.362500,0.747834,-0.005660,0.013317,0.322006
2.487500,0.787433,-0.005074,0.013999,0.323771
2.637500,0.834871,-0.004410,0.013996,0.323777
2.712500,0.858903,-0.004073,0.013995,0.324961
2.850000,0.903631,-0.003448,0.013995,0.324922
2.950000,0.936169,-0.002993,0.013991,0.324935
3.062500,0.972785,-0.002481,0.013985,0.325044
3.187500,1.013489,-0.001912,0.013984,0.325052
3.300000,1.050133,-0.001400,0.013980,0.324994
3.437500,1.094933,-0.000774,0.013979,0.325096
3.537500,1.127528,-0.000319,0.013979,0.325098
3.650000,1.164206,0.000193,0.013975,0.325049
3.787500,1.209043,0.000820,0.013974,0.325135
3.900000,1.245736,0.001332,0.013972,0.325062
4.012500,1.282437,0.001844,0.013973,0.325159
4.137500,1.322808,0.002258,0.011530,0.327167
4.250000,1.359255,0.002532,0.009496,0.325255
4.350000,1.391914,0.002842,0.009495,0.325187
4.462500,1.428670,0.003190,0.009489,0.325135
4.587500,1.469519,0.003577,0.009484,0.325146
4.712500,1.510375,0.003964,0.009480,0.325164
4.837500,1.551235,0.004351,0.009477,0.325175
4.937500,1.583929,0.004660,0.009477,0.325186
5.062500,1.624587,0.004956,0.008335,0.325192
5.162500,1.657298,0.005228,0.008334,0.325209
5.300000,1.702281,0.005602,0.008331,0.325296
5.412500,1.739094,0.005909,0.008330,0.325223
5.537500,1.780002,0.006249,0.008331,0.325239
5.650000,1.816829,0.006556,0.008332,0.325311
5.762500,1.853665,0.006863,0.008328,0.325246
5.900000,1.898691,0.007237,0.008326,0.325314
6.000000,1.931441,0.007510,0.008324,0.325307
6.112500,1.968288,0.007816,0.008318,0.325240
6.237500,2.009178,0.008156,0.008316,0.324963
6.362500,2.049780,0.008493,0.008315,0.324923
6.487500,2.090375,0.008830,0.008315,0.324922
6.600000,2.126909,0.009133,0.008314,0.325005
6.737500,2.171565,0.009504,0.008315,0.324980
6.850000,2.208099,0.009807,0.008314,0.325007
6.962500,2.244635,0.010111,0.008314,0.324900
7.087500,2.285229,0.010448,0.008314,0.324916
7.200000,2.321764,0.010751,0.008311,0.325008
7.312500,2.358300,0.011054,0.008311,0.325076
7.437500,2.398894,0.011391,0.008311,0.324923
7.562500,2.439488,0.011728,0.008309,0.324915
7.662500,2.471964,0.011997,0.008308,0.324928
7.800000,2.516617,0.012367,0.008307,0.325007
7.900000,2.549092,0.012637,0.008306,0.325006
8.037500,2.593746,0.013007,0.008306,0.324923
8.150000,2.630212,0.013301,0.008132,0.329475
8.262500,2.666361,0.013401,0.005205,0.327068
8.400000,2.710547,0.013374,0.001557,0.327040
8.500000,2.742685,0.013254,-0.001115,0.327063
8.612500,2.778851,0.013018,-0.004098,0.327090
8.737500,2.819050,0.012633,-0.007375,0.327121
8.850000,2.855705,0.012174,-0.010273,0.328030
8.962500,2.892657,0.011605,-0.013188,0.328049
9.100000,2.937825,0.010762,-0.016751,0.328060
9.237500,2.983003,0.009759,-0.020311,0.328063
9.337500,3.016039,0.009027,-0.021358,0.328004
9.450000,3.053224,0.008114,-0.022972,0.325943
9.562500,3.090177,0.007092,-0.025683,0.328104
9.687500,3.131432,0.005864,-0.027958,0.326140
9.800000,3.168510,0.004690,-0.030089,0.327669
9.912500,3.205624,0.003473,-0.031817,0.328116
