t,x,y,yaw,vx
0.000000,0.002242,-0.000000,-0.000001,0.000015
0.062500,0.002211,0.000001,0.000011,0.001596
0.162500,0.001720,0.000000,0.000006,0.006550
0.262500,0.000543,0.000000,0.000009,0.010989
0.362500,0.001377,0.000001,0.000029,0.021350
0.487500,0.004788,0.000001,0.000024,0.031241
0.587500,0.008262,0.000001,0.000023,0.037480
0.700000,0.012951,0.000001,0.000026,0.046603
0.800000,0.017954,0.000001,0.000024,0.052860
0.937500,0.025956,0.000001,0.000030,0.062417
1.037500,0.032552,0.000002,0.000029,0.068685
1.137500,0.039849,0.000002,0.000031,0.074934
1.250000,0.048897,0.000002,0.000029,0.084359
1.362500,0.058820,0.000003,0.000029,0.090619
1.462500,0.068332,0.000003,0.000039,0.098577
1.587500,0.081126,0.000005,0.000071,0.105568
1.700000,0.093547,0.000006,0.000071,0.115419
1.812500,0.106923,0.000007,0.000075,0.121832
1.912500,0.119530,0.000008,0.000081,0.131055
2.012500,0.132841,0.000009,0.000083,0.137301
2.137500,0.150407,0.000011,0.000090,0.143700
2.250000,0.167071,0.000012,0.000089,0.152641
2.350000,0.182730,0.000013,0.000086,0.159216
2.462500,0.200869,0.000015,0.000096,0.166665
2.587500,0.222065,0.000016,0.000089,0.172828
2.700000,0.242029,0.000019,0.000115,0.167010
2.800000,0.260727,0.000027,0.000225,0.161800
2.900000,0.277009,0.000049,0.000575,0.150580
3.012500,0.293320,0.000121,0.001732,0.146351
3.137500,0.310288,0.000196,0.002522,0.150701
3.237500,0.323530,0.000238,0.002673,0.161008
3.350000,0.342500,0.000297,0.002848,0.159391
3.487500,0.367115,0.000378,0.003043,0.148044
3.562500,0.377916,0.000429,0.003394,0.137427
3.687500,0.395037,0.000533,0.004203,0.140252
3.800000,0.409301,0.000603,0.004371,0.147759
3.912500,0.424701,0.000672,0.004401,0.159333
4.037500,0.445046,0.000764,0.004454,0.162734
4.137500,0.461357,0.000837,0.004461,0.169371
4.262500,0.483102,0.000941,0.004583,0.166148
4.362500,0.500857,0.001030,0.004716,0.171856
4.462500,0.517769,0.001110,0.004721,0.176090
4.587500,0.539319,0.001212,0.004745,0.168402
4.687500,0.556868,0.001297,0.004761,0.173985
4.800000,0.576071,0.001388,0.004759,0.174058
4.912500,0.596277,0.001487,0.004826,0.166417
5.037500,0.618220,0.001609,0.005107,0.155711
5.150000,0.635252,0.001740,0.005905,0.145200
5.250000,0.649258,0.001873,0.006813,0.151148
5.362500,0.664127,0.001994,0.007168,0.158158
5.462500,0.679971,0.002112,0.007241,0.166069
5.587500,0.701592,0.002269,0.007249,0.161842
5.700000,0.721969,0.002420,0.007306,0.141389
5.812500,0.738335,0.002550,0.007471,0.143190
5.937500,0.755340,0.002676,0.007462,0.151292
6.037500,0.768364,0.002772,0.007436,0.161549
6.150000,0.786947,0.002907,0.007376,0.163908
6.250000,0.803720,0.003029,0.007337,0.159785
6.362500,0.823003,0.003169,0.007310,0.159981
6.487500,0.843901,0.003319,0.007272,0.166921
6.587500,0.859820,0.003432,0.007221,0.171431
6.700000,0.877876,0.003560,0.007174,0.173766
6.837500,0.902981,0.003738,0.007145,0.166341
6.912500,0.917130,0.003838,0.007113,0.148936
7.037500,0.935843,0.003987,0.007399,0.144181
7.150000,0.951608,0.004142,0.008114,0.143894
7.262500,0.967577,0.004371,0.009938,0.140954
7.387500,0.984415,0.004728,0.013422,0.145993
7.487500,0.997052,0.005109,0.017513,0.150606
7.612500,1.016050,0.005801,0.024135,0.162923
7.712500,1.032443,0.006536,0.030609,0.164090
7.812500,1.049380,0.007464,0.038289,0.157495
7.937500,1.070774,0.008915,0.049532,0.162179
8.050000,1.089382,0.010474,0.061015,0.162227
8.162500,1.107998,0.012332,0.073926,0.166863
8.262500,1.124057,0.014208,0.086504,0.166516
8.400000,1.146520,0.017263,0.105657,0.156506
8.512500,1.163486,0.020013,0.122809,0.143029
8.600000,1.175961,0.022279,0.136444,0.145138
8.712500,1.191188,0.025316,0.153720,0.141076
8.837500,1.207132,0.028903,0.174153,0.147904
8.950000,1.221319,0.032459,0.194103,0.158126
9.050000,1.237314,0.036564,0.211944,0.153730
9.162500,1.256147,0.041713,0.231231,0.151655
9.300000,1.274500,0.047295,0.253290,0.154232
9.387500,1.285381,0.050901,0.268314,0.156619
9.500000,1.302241,0.056614,0.287723,0.169325
9.612500,1.320780,0.063239,0.307788,0.165820
9.712500,1.337965,0.069729,0.325651,0.159344
9.837500,1.355705,0.076996,0.347471,0.158512
9.950000,1.369928,0.083283,0.367588,0.165342
10.062500,1.387067,0.091034,0.387406,0.168319
10.187500,1.407498,0.100722,0.409595,0.166236
10.287500,1.423298,0.108652,0.427469,0.170729
10.400000,1.440152,0.117553,0.447350,0.175242
10.500000,1.454751,0.125561,0.463952,0.173166
10.612500,1.471243,0.134927,0.482062,0.177615
10.737500,1.488935,0.145374,0.501108,0.184444
10.837500,1.504866,0.155016,0.515979,0.185130
10.962500,1.525490,0.167924,0.534355,0.183045
11.062500,1.541616,0.178401,0.548839,0.183100
11.187500,1.561353,0.191723,0.567156,0.187614
11.287500,1.576525,0.202359,0.581780,0.181139
11.400000,1.592244,0.213845,0.598773,0.177165
11.512500,1.607132,0.225098,0.614990,0.181664
11.637500,1.623851,0.238035,0.631344,0.179507
11.750000,1.638749,0.249827,0.644632,0.181133
11.862500,1.654678,0.262618,0.656492,0.183387
11.962500,1.668739,0.274092,0.665860,0.179003
12.087500,1.686149,0.288481,0.675794,0.181267
12.187500,1.700317,0.300316,0.682604,0.181287
12.300000,1.715720,0.313297,0.688990,0.185728
12.412500,1.731427,0.326597,0.693993,0.179052
12.537500,1.749757,0.342235,0.699111,0.174733
12.650000,1.765451,0.355819,0.704349,0.179544
