t,x,y,yaw,vx
0.000000,0.002251,0.000000,-0.000002,0.000003
0.037500,0.002252,-0.000000,-0.000002,0.000080
0.150000,0.000448,0.000035,0.000803,0.024398
0.262500,0.005509,0.000312,0.006670,0.089426
0.362500,0.015565,0.000946,0.018302,0.126386
0.500000,0.035500,0.002638,0.042875,0.181552
0.587500,0.052241,0.004386,0.062183,0.200972
0.700000,0.076149,0.007290,0.086972,0.202710
0.812500,0.099164,0.010623,0.110124,0.213460
0.912500,0.120792,0.014037,0.128523,0.221050
1.037500,0.147573,0.019169,0.156842,0.221610
1.137500,0.170501,0.023854,0.174838,0.204823
1.262500,0.195933,0.029226,0.189205,0.218589
1.362500,0.216071,0.033790,0.201616,0.210402
1.462500,0.236279,0.038798,0.216950,0.219376
1.562500,0.256200,0.043859,0.228526,0.222835
1.687500,0.285498,0.051107,0.235279,0.205899
1.787500,0.302389,0.055475,0.240921,0.205263
1.900000,0.325803,0.061721,0.249483,0.213370
2.012500,0.351326,0.068932,0.260935,0.214069
2.137500,0.376134,0.075830,0.265100,0.210171
2.237500,0.394181,0.080738,0.265228,0.224202
2.337500,0.416986,0.086933,0.265230,0.216073
2.450000,0.439397,0.093022,0.265278,0.214650
2.562500,0.462651,0.099471,0.267478,0.214015
2.662500,0.485174,0.105850,0.270821,0.222439
2.787500,0.512568,0.113606,0.273385,0.222896
2.900000,0.534342,0.120050,0.279083,0.211004
3.012500,0.554635,0.126077,0.282426,0.213808
3.112500,0.577784,0.132783,0.282210,0.209600
3.212500,0.599137,0.138921,0.281401,0.223759
3.337500,0.625478,0.146581,0.282213,0.209436
3.437500,0.644118,0.152009,0.282548,0.219872
3.550000,0.666769,0.158584,0.282543,0.203185
3.662500,0.689248,0.165103,0.282412,0.220122
3.787500,0.714874,0.172581,0.283186,0.213127
3.887500,0.736878,0.179073,0.284565,0.223851
4.000000,0.761063,0.186128,0.284189,0.215749
4.100000,0.781255,0.191929,0.282613,0.215159
4.212500,0.802939,0.198226,0.282620,0.216096
4.337500,0.832067,0.206684,0.282618,0.215676
4.437500,0.848749,0.211520,0.282448,0.205274
4.562500,0.875617,0.219313,0.282341,0.206700
4.687500,0.900953,0.226604,0.281428,0.213008
4.762500,0.916737,0.231164,0.281366,0.206809
