t,x,y,yaw,vx
0.000000,0.002237,-0.000000,-0.000001,-0.000176
0.037500,0.002239,-0.000000,-0.000001,0.000004
0.137500,0.001868,0.000100,0.002224,0.086737
0.262500,0.017123,0.000915,0.017391,0.149019
0.350000,0.033892,0.002165,0.035519,0.209585
0.450000,0.059357,0.004721,0.064118,0.299639
0.562500,0.095297,0.009505,0.102593,0.355223
0.662500,0.130591,0.014830,0.128689,0.355135
0.787500,0.175704,0.022612,0.156516,0.342522
0.887500,0.210761,0.029611,0.178811,0.355849
1.000000,0.250503,0.038521,0.203812,0.350970
1.112500,0.287391,0.047821,0.228481,0.348873
1.212500,0.317890,0.056211,0.248299,0.354442
1.312500,0.352065,0.065746,0.261401,0.355124
1.437500,0.395131,0.078317,0.276009,0.355127
1.537500,0.429869,0.088546,0.281356,0.354443
1.650000,0.468432,0.100189,0.288925,0.341221
1.750000,0.499215,0.110010,0.299000,0.346408
1.887500,0.544831,0.124851,0.308682,0.355365
1.987500,0.579906,0.136071,0.309079,0.356860
2.087500,0.614099,0.146989,0.309094,0.338320
2.187500,0.644298,0.156632,0.309096,0.351603
2.300000,0.682289,0.168738,0.308729,0.358819
2.412500,0.722251,0.181479,0.308660,0.351493
2.512500,0.753754,0.191524,0.308662,0.338310
2.637500,0.793343,0.204149,0.308684,0.356976
2.750000,0.833582,0.217095,0.310406,0.355218
2.850000,0.866912,0.227929,0.312402,0.334087
2.962500,0.901108,0.238987,0.312550,0.343430
3.062500,0.935880,0.250233,0.312739,0.354700
3.187500,0.977724,0.263863,0.314001,0.350620
3.287500,1.008881,0.274116,0.316045,0.336674
3.400000,1.045695,0.286214,0.316749,0.356874
3.512500,1.084856,0.299054,0.316839,0.356678
3.637500,1.127939,0.313287,0.318162,0.353836
3.737500,1.160946,0.324272,0.319735,0.354016
3.837500,1.194699,0.335404,0.318965,0.340535
3.937500,1.225169,0.345015,0.311835,0.353180
4.050000,1.262847,0.356136,0.296737,0.358601
4.162500,1.301974,0.367138,0.282880,0.359294
4.262500,1.336874,0.376765,0.275499,0.359571
4.400000,1.385632,0.390338,0.273046,0.359376
4.500000,1.419171,0.399793,0.274018,0.347555
4.600000,1.449897,0.408528,0.275743,0.353875
4.712500,1.488102,0.420084,0.287138,0.355018
4.837500,1.530191,0.433880,0.306388,0.355105
4.950000,1.567748,0.447323,0.329362,0.355312
5.050000,1.601015,0.460522,0.356735,0.340827
5.162500,1.637906,0.476658,0.389736,0.348359
5.300000,1.679317,0.496709,0.430460,0.342000
5.387500,1.707412,0.511432,0.456549,0.341212
5.500000,1.742430,0.530981,0.487688,0.354381
5.600000,1.771602,0.548071,0.509809,0.348278
5.712500,1.802463,0.567058,0.533363,0.355674
5.837500,1.840457,0.591264,0.554803,0.342164
5.950000,1.874593,0.613232,0.564576,0.355063
6.062500,1.908173,0.634636,0.565939,0.358406
6.187500,1.945942,0.658401,0.562755,0.357907
6.262500,1.968264,0.672031,0.556494,0.357661
6.387500,2.005955,0.695061,0.551565,0.344880
6.500000,2.039915,0.715682,0.547858,0.357924
6.612500,2.073874,0.735767,0.539736,0.364944
6.712500,2.105560,0.753898,0.528024,0.360485
6.837500,2.145844,0.775424,0.502861,0.359445
6.950000,2.183255,0.793898,0.475793,0.359427
