t,x,y,yaw,vx
0.000000,0.002249,-0.000000,-0.000002,0.000134
0.025000,0.002248,-0.000000,-0.000002,-0.000197
0.150000,0.003965,0.000165,0.003585,0.087567
0.250000,0.015977,0.000733,0.014084,0.146963
0.362500,0.036859,0.002122,0.034086,0.212931
0.475000,0.061803,0.004565,0.061933,0.207934
0.600000,0.089295,0.007868,0.088381,0.216971
0.700000,0.110865,0.010853,0.107243,0.217024
0.812500,0.135685,0.015148,0.134699,0.208876
0.912500,0.154406,0.019142,0.160447,0.212481
1.025000,0.175492,0.023887,0.183562,0.212898
1.125000,0.196961,0.028585,0.195767,0.208779
1.250000,0.223526,0.034189,0.200851,0.180922
1.350000,0.239332,0.037527,0.203160,0.216577
1.475000,0.267000,0.043867,0.213848,0.208707
1.562500,0.284140,0.048034,0.221844,0.208268
1.675000,0.305673,0.053434,0.230841,0.209171
1.775000,0.328567,0.058958,0.233137,0.216501
1.900000,0.355155,0.065350,0.234479,0.203369
2.000000,0.373966,0.069967,0.236429,0.193663
2.112500,0.393158,0.074589,0.236408,0.210716
2.250000,0.420584,0.081197,0.236409,0.198988
2.350000,0.440930,0.086082,0.236162,0.219280
2.450000,0.464129,0.091841,0.239323,0.209748
2.562500,0.483031,0.096903,0.247259,0.206108
2.662500,0.503737,0.102307,0.250143,0.215811
2.775000,0.529067,0.108868,0.251573,0.170753
2.900000,0.549343,0.114420,0.257711,0.216393
3.000000,0.571069,0.120697,0.267139,0.208343
3.125000,0.597296,0.128386,0.275048,0.215704
3.225000,0.618204,0.134565,0.279534,0.208264
3.325000,0.637608,0.140267,0.281825,0.208595
3.450000,0.661382,0.147213,0.282855,0.208073
3.562500,0.683844,0.153773,0.283343,0.208254
3.662500,0.702695,0.159383,0.285570,0.216590
3.775000,0.727073,0.167105,0.295019,0.208816
3.900000,0.753747,0.175741,0.302951,0.203715
4.012500,0.774918,0.182366,0.302961,0.188649
4.100000,0.788285,0.186537,0.302846,0.186986
4.212500,0.812414,0.194079,0.302885,0.210657
4.325000,0.835847,0.201395,0.302758,0.212809
4.450000,0.859631,0.208739,0.301353,0.214424
4.550000,0.880995,0.215295,0.299987,0.213368
4.662500,0.901192,0.221561,0.300325,0.215924
4.800000,0.929899,0.230533,0.301556,0.217348
4.875000,0.945263,0.235305,0.301439,0.217437
5.000000,0.972644,0.243857,0.302055,0.209337
5.112500,0.992127,0.249953,0.302437,0.209150
5.212500,1.013937,0.256749,0.302244,0.212687
5.325000,1.035831,0.263574,0.302258,0.208349
5.450000,1.059193,0.270992,0.304665,0.215937
5.562500,1.083127,0.278664,0.306928,0.216027
5.675000,1.106453,0.286137,0.308175,0.217614
5.775000,1.127328,0.292716,0.306954,0.219794
5.900000,1.153540,0.300426,0.297012,0.211203
6.000000,1.175269,0.306158,0.281502,0.219192
6.112500,1.199214,0.312029,0.264705,0.211260
6.225000,1.220831,0.317217,0.253489,0.213301
6.350000,1.245662,0.322923,0.241614,0.212890
6.462500,1.271207,0.328548,0.230636,0.218566
6.562500,1.291870,0.332828,0.220929,0.210456
6.675000,1.315529,0.337582,0.211872,0.197746
6.775000,1.333211,0.341246,0.209525,0.214610
6.900000,1.357924,0.346475,0.209160,0.207652
7.012500,1.381552,0.351480,0.208954,0.218977
7.125000,1.404314,0.356226,0.207562,0.210104
7.250000,1.431493,0.361836,0.205715,0.202015
7.362500,1.454527,0.366634,0.205619,0.206190
7.462500,1.474193,0.370792,0.206587,0.209427
7.575000,1.494719,0.375095,0.206613,0.210246
7.675000,1.516832,0.379747,0.206923,0.216360
7.800000,1.544661,0.385999,0.213894,0.217213
7.912500,1.566607,0.391387,0.224333,0.192750
