t,x,y,yaw,vx
0.0,0.000994598115497,0.000798901275167,0.0180132127436071,0.0170620027929544
0.012499999999988631,0.0005657946199622,0.0009732615254203,0.0221429058322131,0.0252735447138547
0.03750000099998374,-9.49349487912687e-05,0.0013417159371791,0.0309642289801898,0.0282719284296035
0.05000000100000079,0.00041898590267,0.0015629171019412,0.0355663215611196,0.0497093759477138
0.06250000099998942,0.001089211860084,0.0017851327361036,0.040044698875642,0.0492043010890483
0.08750000099999511,0.002456384876948,0.002236056129866,0.0489512727802806,0.0608484037220478
0.10000000200000159,0.0032592951768512,0.0024512670167163,0.0529273385770152,0.0707238763570785
0.11250000199999022,0.0041417729468705,0.0026435277289608,0.0562198839802783,0.0751434117555618
0.1375000019999959,0.0060927909697159,0.0030290695871046,0.0623720062969402,0.0740997567772865
0.15000000199998453,0.0069881431453355,0.0032512089125498,0.0661445659567458,0.0813113525509834
0.162500002999991,0.0078444038792798,0.0034990080343917,0.0704491050014247,0.0813338682055473
0.1875000029999967,0.0102323581326682,0.0040731151265729,0.0793759379555217,0.0990659222006797
0.20000000299998533,0.0114945714060024,0.0043709296949863,0.0837831762188647,0.0991913601756095
0.21250000300000238,0.0126631974602176,0.004666919161856,0.0882051652136182,0.1091599836945533
0.2375000039999975,0.0153664363087469,0.0053104835340332,0.0970756948915474,0.1107105463743209
0.2500000039999861,0.0167135299532123,0.0056403379773257,0.1014946061601168,0.1107079088687896
0.2625000040000032,0.0181215108040816,0.0059627811752537,0.1054538949701404,0.1213027536869049
0.28750000399998044,0.0211932626890156,0.0065807465343548,0.1118334912730735,0.1234580129384994
0.3000000049999869,0.0226906813610512,0.0069183340754768,0.1156131457236253,0.131280779838562
0.31250000499997554,0.0242628324488365,0.0072967913283911,0.1199413829103266,0.1347862780094146
0.33750000499998123,0.0278446998323164,0.0081437386400996,0.1288468445400864,0.1487673223018646
0.3500000049999983,0.0296871034581204,0.0085844672445926,0.1332684533526492,0.1487311720848083
0.36250000599997634,0.0314879358510885,0.0090294396934815,0.1377183842905187,0.1601213961839676
0.387500005999982,0.0354127827030968,0.0099891697107418,0.1465884165244024,0.16087506711483
0.4000000059999991,0.0374114312510516,0.010467079683122,0.1505449470680206,0.1713019609451294
0.4125000059999877,0.0395067252429711,0.0109356698711689,0.1538315713204432,0.1749506890773773
0.4375000069999828,0.044015266036069,0.0119292433853399,0.1600382934470222,0.185746282339096
0.45000000699999987,0.0463010137212124,0.0124391801191067,0.1630903784722574,0.1857451200485229
0.4625000069999885,0.0485858077334913,0.012956398156328,0.166139923568033,0.1857131570577621
0.4875000069999942,0.0532373919943271,0.0140299873177837,0.1722965809730476,0.1973928064107895
0.5000000080000007,0.0556459823783239,0.0145908884016031,0.175349397007233,0.1979093700647354
0.5125000079999893,0.0580451884385662,0.0151899149984227,0.1791350893051551,0.2059003859758377
0.537500007999995,0.0630976310513853,0.0165266085907037,0.1878816842015416,0.2091644406318664
0.5500000079999836,0.0657261768027493,0.0172353077273079,0.1923435632324154,0.2228893041610717
0.5625000080000007,0.0684384743864404,0.0179728173642385,0.1967812048084885,0.2235116958618164
0.5875000089999958,0.074019633939706,0.0194405791668048,0.2040329391768383,0.2374729514122009
0.6000000089999844,0.0769379635073023,0.0201916595847543,0.2071288801308456,0.2359517812728881
0.6125000090000015,0.0798055760606156,0.0209409566251266,0.2102152823001696,0.2476240694522857
0.6375000099999966,0.0858170051081887,0.0225245755407791,0.2163482689325866,0.2479031980037689
0.6500000099999852,0.0888641660850079,0.0233417455782873,0.2194406056779889,0.2607168853282928
0.6625000100000022,0.0920303268139113,0.0241948119166791,0.2225155789930749,0.2607893347740173
0.6875000099999795,0.0983507083038838,0.0259270180501362,0.2286192134518858,0.2608335018157959
0.700000010999986,0.1014690703373205,0.0268004930132069,0.2316976809758666,0.27230966091156
0.712500011000003,0.104755460719787,0.0277239881948319,0.2347782266832689,0.2727265655994415
0.7375000109999803,0.1115808221413479,0.0296656497990342,0.2409487347809849,0.2855750322341919
0.7500000109999974,0.1150301955535378,0.0306607945276875,0.244002202358226,0.2857652902603149
0.762500010999986,0.118473693910905,0.0316678697165225,0.2470869778161506,0.2978036403656006
0.7875000119999811,0.1256405280482993,0.0337856368095303,0.2532196070203896,0.2981186211109161
0.8000000119999982,0.1292507383154257,0.0348706939429075,0.2563105480890109,0.310598075389862
0.8125000119999868,0.1329834578792681,0.0359996248630161,0.2593873457816541,0.3103385269641876
0.8375000129999819,0.1406390022482509,0.038347089164459,0.2655587897915529,0.3229130804538727
0.8500000129999989,0.1445119024240029,0.0395506880107003,0.2686127244941687,0.3232555687427521
0.8625000129999876,0.1483867953858453,0.0407695146461806,0.271700337561199,0.3353382050991058
0.8875000129999933,0.1563993669827006,0.0433184569422152,0.277833661918096,0.3356435894966125
0.9000000139999997,0.1604342198343706,0.0446225015262612,0.2809233405958854,0.3480537831783294
0.9125000139999884,0.164587624220023,0.0459741535319258,0.2840003854353324,0.3481906652450561
0.937500013999994,0.1730367590562611,0.0486838280789154,0.2885691241045169,0.3619571328163147
0.9500000139999827,0.1773820237873787,0.050061610756305,0.2903085261787093,0.3612862527370453
0.9625000139999997,0.1817248852617947,0.0514442857830522,0.292004180989941,0.3611553609371185
0.9875000149999948,0.1904083946984996,0.0542351942948929,0.2954327318395163,0.3721150457859039
1.0000000149999835,0.1948452310587823,0.0556708840712128,0.29712859692551,0.3729842007160187
1.0125000150000005,0.1993493966859206,0.0571369769805406,0.2988579879539499,0.3855502009391784
1.0375000159999956,0.2085435040994806,0.0601507687095595,0.3022589259225299,0.385736882686615
1.0500000159999843,0.2131368952879143,0.0616702483012455,0.3039802885389961,0.3976587653160095
1.0625000160000013,0.2178684742585758,0.0632420178560502,0.3056943668079446,0.3981572985649109
1.0875000159999786,0.2273737842445427,0.0665247266522715,0.3110808722241805,0.4089730083942413
1.1000000159999956,0.2322021038689686,0.0682321277640714,0.3141235456327813,0.4091429412364959
1.1125000170000021,0.2370997745983633,0.0699816622035555,0.3172189050875883,0.4235151708126068
1.1375000169999794,0.2471000992797414,0.0735968409298348,0.3233502158831569,0.4233100116252899
1.1500000169999964,0.252085374398891,0.0754039200727644,0.3259415387115718,0.4323052167892456
