t,x,y,yaw,vx
0.000000,0.002256,-0.000000,-0.000002,0.000216
0.037500,0.002257,-0.000000,-0.000002,-0.000021
0.150000,0.006099,-0.000270,-0.002775,0.238831
0.275000,0.038535,-0.000593,-0.006380,0.260324
0.387500,0.068542,-0.000970,-0.009410,0.270432
0.500000,0.097746,-0.001427,-0.012386,0.260499
0.625000,0.130065,-0.002040,-0.015807,0.270713
0.737500,0.163246,-0.002754,-0.018790,0.254600
0.837500,0.190789,-0.003442,-0.021526,0.274571
0.950000,0.218244,-0.004243,-0.024939,0.265617
1.050000,0.241712,-0.004896,-0.026027,0.261275
1.175000,0.274777,-0.005966,-0.029399,0.270903
1.287500,0.304547,-0.006500,-0.022875,0.211460
1.400000,0.325863,-0.006122,-0.007613,0.226709
1.525000,0.357667,-0.005780,0.001016,0.245758
1.625000,0.382689,-0.005597,0.003696,0.266117
1.737500,0.412883,-0.005300,0.006695,0.266242
1.850000,0.441463,-0.004926,0.009683,0.256053
1.950000,0.468430,-0.004512,0.012156,0.239776
2.075000,0.496479,-0.003960,0.015628,0.255483
2.187500,0.525411,-0.003394,0.017316,0.267356
2.325000,0.560982,-0.002816,0.016551,0.248993
2.425000,0.587760,-0.002527,0.013984,0.275174
2.525000,0.617524,-0.002291,0.011002,0.237447
2.637500,0.642630,-0.002204,0.007872,0.261500
2.750000,0.672161,-0.002154,0.004853,0.270786
2.875000,0.708514,-0.002193,0.001536,0.254402
2.987500,0.735220,-0.002352,-0.001743,0.268569
3.125000,0.771430,-0.002646,-0.005368,0.270720
3.237500,0.803169,-0.002997,-0.008270,0.254504
3.337500,0.831332,-0.003396,-0.010963,0.275026
3.437500,0.858368,-0.003874,-0.013988,0.244800
3.550000,0.884659,-0.004421,-0.016926,0.275779
3.675000,0.919453,-0.005248,-0.020755,0.264407
3.787500,0.948915,-0.006043,-0.023692,0.265505
3.900000,0.976356,-0.006903,-0.027199,0.246783
4.037500,1.015866,-0.008234,-0.031193,0.264377
4.125000,1.036170,-0.009002,-0.033520,0.274855
4.237500,1.069040,-0.010309,-0.036788,0.268281
4.350000,1.097057,-0.011429,-0.038303,0.258813
4.450000,1.122214,-0.012486,-0.039694,0.267185
4.575000,1.153344,-0.013722,-0.039697,0.257045
4.687500,1.183648,-0.014926,-0.039705,0.262125
4.825000,1.222149,-0.016461,-0.039811,0.242914
4.925000,1.244148,-0.017338,-0.039818,0.242952
5.037500,1.272074,-0.018449,-0.039785,0.271903
5.137500,1.300725,-0.019591,-0.039798,0.261672
5.250000,1.327400,-0.020660,-0.039913,0.252235
5.375000,1.360040,-0.021964,-0.039915,0.247990
5.487500,1.388840,-0.023115,-0.039912,0.261868
5.600000,1.420848,-0.024394,-0.039934,0.267751
5.725000,1.452228,-0.025648,-0.039936,0.247532
5.825000,1.477204,-0.026647,-0.039939,0.267720
5.937500,1.506683,-0.027825,-0.039940,0.247472
6.050000,1.535780,-0.028988,-0.039940,0.257689
6.150000,1.562293,-0.030047,-0.039942,0.267883
6.275000,1.593467,-0.031294,-0.039945,0.257760
6.387500,1.621944,-0.032357,-0.038528,0.266284
6.525000,1.659762,-0.033706,-0.037009,0.268892
6.625000,1.687284,-0.034563,-0.034358,0.259076
6.737500,1.716523,-0.035464,-0.032848,0.242517
6.850000,1.742878,-0.036328,-0.032807,0.261719
6.975000,1.778311,-0.037491,-0.032811,0.271892
7.087500,1.808573,-0.038486,-0.032835,0.256793
7.200000,1.835042,-0.039518,-0.035583,0.258794
7.337500,1.871518,-0.041047,-0.039169,0.270580
7.437500,1.897114,-0.042206,-0.041809,0.260644
7.537500,1.924012,-0.043390,-0.042843,0.275222
7.650000,1.957086,-0.044891,-0.044263,0.264849
7.775000,1.985859,-0.046396,-0.047965,0.262377
7.887500,2.017507,-0.047998,-0.049389,0.250769
8.000000,2.046536,-0.049622,-0.052420,0.261037
8.137500,2.080730,-0.051665,-0.056351,0.255060
8.250000,2.107405,-0.053258,-0.057771,0.245904
8.350000,2.134807,-0.054845,-0.057792,0.261636
8.475000,2.169886,-0.056879,-0.057874,0.242165
8.587500,2.194680,-0.058315,-0.057867,0.258555
8.700000,2.223898,-0.060009,-0.057873,0.268070
8.825000,2.259329,-0.062061,-0.057870,0.251868
8.950000,2.293911,-0.064067,-0.057920,0.251086
9.075000,2.323378,-0.065776,-0.057926,0.263234
9.150000,2.340800,-0.066786,-0.057915,0.258039
9.275000,2.373542,-0.068684,-0.057915,0.268136
9.387500,2.403058,-0.070396,-0.057912,0.247908
9.500000,2.431800,-0.072062,-0.057916,0.268231
9.625000,2.464471,-0.073957,-0.057918,0.268179
9.737500,2.494059,-0.075673,-0.057923,0.261455
9.875000,2.532658,-0.077814,-0.056214,0.268664
9.975000,2.557763,-0.079083,-0.053860,0.240063
10.075000,2.579687,-0.080098,-0.050956,0.269325
10.187500,2.612317,-0.081572,-0.048007,0.238676
10.300000,2.638318,-0.082638,-0.044940,0.259638
10.425000,2.669975,-0.083874,-0.041913,0.258815
10.537500,2.701164,-0.084966,-0.038534,0.259800
10.650000,2.727580,-0.085823,-0.035816,0.259994
10.750000,2.752331,-0.086543,-0.032994,0.245034
10.875000,2.784267,-0.087389,-0.029645,0.255253
10.987500,2.813858,-0.088081,-0.026639,0.265522
11.087500,2.838709,-0.088582,-0.023892,0.259172
11.200000,2.870035,-0.089254,-0.022854,0.270845
11.325000,2.904660,-0.090047,-0.022892,0.250299
11.450000,2.933492,-0.090529,-0.019871,0.260168
11.575000,2.968936,-0.091073,-0.017627,0.242999
11.650000,2.985007,-0.091357,-0.017629,0.253239
11.775000,3.018061,-0.091938,-0.017615,0.247183
11.887500,3.046041,-0.092431,-0.017616,0.257369
12.000000,3.075118,-0.092887,-0.016524,0.265788
12.125000,3.107293,-0.093208,-0.013177,0.245564
12.237500,3.135760,-0.093167,-0.005560,0.266588
12.375000,3.170854,-0.092400,0.008813,0.268071
12.475000,3.199125,-0.091532,0.019566,0.260559
12.587500,3.230737,-0.090333,0.028018,0.267923
12.700000,3.259529,-0.088627,0.042654,0.254762
12.800000,3.283021,-0.087361,0.046417,0.258124
12.925000,3.314023,-0.086125,0.043110,0.274518
13.037500,3.345599,-0.084945,0.040181,0.264466
13.175000,3.384914,-0.083617,0.036438,0.274804
13.275000,3.411136,-0.082845,0.033396,0.245120
13.387500,3.436773,-0.082728,0.020571,0.260339
13.487500,3.463211,-0.082953,0.007561,0.267227
13.600000,3.495298,-0.083317,-0.002907,0.266067
13.725000,3.531359,-0.084128,-0.012881,0.273827
13.837500,3.560624,-0.084714,-0.016252,0.244930
13.975000,3.592726,-0.085467,-0.019867,0.260820
14.087500,3.622520,-0.086249,-0.022983,0.271107
14.187500,3.650646,-0.086977,-0.024187,0.263250
14.300000,3.678701,-0.087657,-0.024199,0.253751
14.425000,3.710448,-0.088425,-0.024188,0.247365
14.537500,3.739789,-0.089135,-0.024191,0.262058
