t,x,y,yaw,vx
0.000000,0.002257,-0.000000,-0.000002,-0.000276
0.050000,0.002257,0.000000,-0.000002,-0.000041
0.162500,0.021191,-0.000222,-0.002840,0.376468
0.287500,0.070739,-0.000614,-0.006228,0.403587
0.387500,0.112332,-0.001062,-0.008993,0.403227
0.512500,0.163986,-0.001787,-0.012463,0.403212
0.612500,0.201107,-0.002453,-0.015488,0.396270
0.712500,0.240728,-0.003246,-0.018102,0.403695
0.837500,0.291789,-0.004446,-0.021894,0.380536
0.950000,0.332066,-0.005525,-0.024637,0.394742
1.062500,0.377425,-0.006635,-0.024570,0.385482
1.162500,0.418016,-0.007633,-0.024571,0.400421
1.287500,0.469187,-0.008891,-0.024574,0.400362
1.412500,0.515675,-0.010033,-0.024567,0.378894
1.500000,0.547937,-0.010825,-0.024554,0.402496
1.612500,0.594676,-0.011975,-0.024574,0.401059
1.737500,0.644419,-0.013199,-0.024568,0.379579
1.850000,0.685904,-0.014218,-0.024570,0.379590
1.962500,0.727406,-0.015239,-0.024575,0.379487
2.087500,0.776911,-0.016456,-0.024573,0.385662
2.212500,0.828005,-0.017277,-0.017188,0.384582
2.300000,0.860733,-0.017113,-0.005718,0.391166
2.412500,0.903809,-0.016629,0.003866,0.398784
2.537500,0.955495,-0.016193,0.006984,0.374692
2.650000,0.995010,-0.015714,0.009974,0.390288
2.762500,1.040739,-0.015021,0.013245,0.383259
2.887500,1.090621,-0.014128,0.016339,0.375425
3.000000,1.130633,-0.013268,0.019354,0.375565
3.112500,1.174710,-0.012184,0.022603,0.383188
3.212500,1.216008,-0.011098,0.024631,0.385287
3.337500,1.265589,-0.009877,0.024630,0.399348
3.450000,1.307644,-0.008850,0.024431,0.396625
3.562500,1.351509,-0.007983,0.021480,0.402511
3.687500,1.402359,-0.007139,0.018083,0.402325
3.812500,1.453181,-0.006475,0.014650,0.402545
3.937500,1.501647,-0.006028,0.010986,0.395801
4.012500,1.528895,-0.005852,0.008981,0.395926
4.137500,1.580428,-0.005541,0.007375,0.385212
4.250000,1.626451,-0.004998,0.010121,0.365390
4.362500,1.666136,-0.004428,0.012425,0.392984
4.462500,1.706418,-0.003924,0.012469,0.400531
4.587500,1.756601,-0.003302,0.012412,0.394242
4.712500,1.802485,-0.002731,0.012439,0.401024
4.812500,1.843504,-0.002306,0.010977,0.402298
4.912500,1.883768,-0.002049,0.008280,0.387535
5.037500,1.933919,-0.001881,0.004909,0.402468
5.150000,1.980001,-0.001877,0.001821,0.387550
5.262500,2.020826,-0.002029,-0.001422,0.403083
5.387500,2.073036,-0.002357,-0.004831,0.388421
5.512500,2.123988,-0.002853,-0.008174,0.388369
5.612500,2.160706,-0.003343,-0.010857,0.380557
5.737500,2.207797,-0.003982,-0.012912,0.404352
5.850000,2.254992,-0.004811,-0.015976,0.404063
5.962500,2.299108,-0.005524,-0.015661,0.390728
6.062500,2.336118,-0.005966,-0.013813,0.387357
6.187500,2.386855,-0.006880,-0.016537,0.400171
6.312500,2.437512,-0.007884,-0.019018,0.387117
6.437500,2.488036,-0.008974,-0.020453,0.389760
